Date,Total,Wind,Solar,WindAndSolar
2009-03-10,1442.865,0.0,0.0,0.0
2009-03-11,1411.512,0.0,0.0,0.0
2009-03-12,1421.815,0.0,0.0,0.0
2009-03-13,1337.766,0.0,0.0,0.0
2009-03-14,1118.664,0.0,0.0,0.0
2009-03-15,1067.434,0.0,0.0,0.0
2009-03-16,1330.62,0.0,0.0,0.0
2009-03-17,1403.564,0.0,0.0,0.0
2009-03-18,1367.561,0.0,0.0,0.0
2009-03-19,1355.794,0.0,0.0,0.0
2009-03-20,1302.11,0.0,0.0,0.0
2009-03-21,1125.085,0.0,0.0,0.0
2009-03-22,1130.425,0.0,0.0,0.0
2009-03-23,1437.337,0.0,0.0,0.0
2009-03-24,1420.783,0.0,0.0,0.0
2009-03-25,1409.995,0.0,0.0,0.0
2009-03-26,1387.61,0.0,0.0,0.0
2009-03-27,1326.001,0.0,0.0,0.0
2009-03-28,1150.563,0.0,0.0,0.0
2009-03-29,1049.947,0.0,0.0,0.0
2009-03-30,1332.565,0.0,0.0,0.0
2009-03-31,1342.825,0.0,0.0,0.0
2009-04-01,1324.322,0.0,0.0,0.0
2009-04-02,1300.695,0.0,0.0,0.0
2009-04-03,1234.903,0.0,0.0,0.0
2009-04-04,1057.054,0.0,0.0,0.0
2009-04-05,971.543,0.0,0.0,0.0
2009-04-06,1240.109,0.0,0.0,0.0
2009-04-07,1251.81,0.0,0.0,0.0
2009-04-08,1257.346,0.0,0.0,0.0
2009-04-09,1183.626,0.0,0.0,0.0
2009-04-10,922.425,0.0,0.0,0.0
2009-04-11,941.343,0.0,0.0,0.0
2009-04-12,842.395,0.0,0.0,0.0
2009-04-13,860.508,0.0,0.0,0.0
2009-04-14,1157.526,0.0,0.0,0.0
2009-04-15,1203.861,0.0,0.0,0.0
2009-04-16,1251.391,0.0,0.0,0.0
2009-04-17,1257.1,0.0,0.0,0.0
2009-04-18,1078.327,0.0,0.0,0.0
2009-04-19,944.848,0.0,0.0,0.0
2009-04-20,1232.893,0.0,0.0,0.0
2009-04-21,1260.746,0.0,0.0,0.0
2009-04-22,1276.489,0.0,0.0,0.0
2009-04-23,1280.617,0.0,0.0,0.0
2009-04-24,1230.096,0.0,0.0,0.0
2009-04-25,1054.01,0.0,0.0,0.0
2009-04-26,967.429,0.0,0.0,0.0
2009-04-27,1261.964,0.0,0.0,0.0
2009-04-28,1314.078,0.0,0.0,0.0
2009-04-29,1305.002,0.0,0.0,0.0
2009-04-30,1245.735,0.0,0.0,0.0
2009-05-01,910.081,0.0,0.0,0.0
2009-05-02,964.497,0.0,0.0,0.0
2009-05-03,934.002,0.0,0.0,0.0
2009-05-04,1257.193,0.0,0.0,0.0
2009-05-05,1324.692,0.0,0.0,0.0
2009-05-06,1368.857,0.0,0.0,0.0
2009-05-07,1279.065,0.0,0.0,0.0
2009-05-08,1265.691,0.0,0.0,0.0
2009-05-09,1047.747,0.0,0.0,0.0
2009-05-10,945.299,0.0,0.0,0.0
2009-05-11,1277.324,0.0,0.0,0.0
2009-05-12,1305.039,0.0,0.0,0.0
2009-05-13,1297.032,0.0,0.0,0.0
2009-05-14,1308.301,0.0,0.0,0.0
2009-05-15,1279.138,0.0,0.0,0.0
2009-05-16,1052.319,0.0,0.0,0.0
2009-05-17,952.148,0.0,0.0,0.0
2009-05-18,1237.623,0.0,0.0,0.0
2009-05-19,1241.564,0.0,0.0,0.0
2009-05-20,1216.551,0.0,0.0,0.0
2009-05-21,939.397,0.0,0.0,0.0
2009-05-22,1069.708,0.0,0.0,0.0
2009-05-23,986.871,0.0,0.0,0.0
2009-05-24,932.701,0.0,0.0,0.0
2009-05-25,1244.375,0.0,0.0,0.0
2009-05-26,1303.405,0.0,0.0,0.0
2009-05-27,1276.649,0.0,0.0,0.0
2009-05-28,1301.166,0.0,0.0,0.0
2009-05-29,1216.147,0.0,0.0,0.0
2009-05-30,989.289,0.0,0.0,0.0
2009-05-31,853.302,0.0,0.0,0.0
2009-06-01,862.577,0.0,0.0,0.0
2009-06-02,1201.522,0.0,0.0,0.0
2009-06-03,1259.555,0.0,0.0,0.0
2009-06-04,1267.093,0.0,0.0,0.0
2009-06-05,1230.255,0.0,0.0,0.0
2009-06-06,1068.386,0.0,0.0,0.0
2009-06-07,958.92,0.0,0.0,0.0
2009-06-08,1246.529,0.0,0.0,0.0
2009-06-09,1277.12,0.0,0.0,0.0
2009-06-10,1255.982,0.0,0.0,0.0
2009-06-11,1095.474,0.0,0.0,0.0
2009-06-12,1172.562,0.0,0.0,0.0
2009-06-13,1034.662,0.0,0.0,0.0
2009-06-14,931.702,0.0,0.0,0.0
2009-06-15,1263.042,0.0,0.0,0.0
2009-06-16,1264.813,0.0,0.0,0.0
2009-06-17,1247.367,0.0,0.0,0.0
2009-06-18,1279.025,0.0,0.0,0.0
2009-06-19,1257.991,0.0,0.0,0.0
2009-06-20,1032.422,0.0,0.0,0.0
2009-06-21,935.766,0.0,0.0,0.0
2009-06-22,1238.057,0.0,0.0,0.0
2009-06-23,1292.95,0.0,0.0,0.0
2009-06-24,1292.12,0.0,0.0,0.0
2009-06-25,1268.12,0.0,0.0,0.0
2009-06-26,1232.066,0.0,0.0,0.0
2009-06-27,1049.105,0.0,0.0,0.0
2009-06-28,944.52,0.0,0.0,0.0
2009-06-29,1246.344,0.0,0.0,0.0
2009-06-30,1287.658,0.0,0.0,0.0
2009-07-01,1293.127,0.0,0.0,0.0
2009-07-02,1289.24,0.0,0.0,0.0
2009-07-03,1265.667,0.0,0.0,0.0
2009-07-04,1038.845,0.0,0.0,0.0
2009-07-05,932.981,0.0,0.0,0.0
2009-07-06,1242.804,0.0,0.0,0.0
2009-07-07,1256.866,0.0,0.0,0.0
2009-07-08,1247.665,0.0,0.0,0.0
2009-07-09,1245.298,0.0,0.0,0.0
2009-07-10,1228.297,0.0,0.0,0.0
2009-07-11,1017.366,0.0,0.0,0.0
2009-07-12,939.9,0.0,0.0,0.0
2009-07-13,1214.356,0.0,0.0,0.0
2009-07-14,1258.647,0.0,0.0,0.0
2009-07-15,1262.809,0.0,0.0,0.0
2009-07-16,1239.984,0.0,0.0,0.0
2009-07-17,1228.551,0.0,0.0,0.0
2009-07-18,1032.839,0.0,0.0,0.0
2009-07-19,915.973,0.0,0.0,0.0
2009-07-20,1205.019,0.0,0.0,0.0
2009-07-21,1212.442,0.0,0.0,0.0
2009-07-22,1246.27,0.0,0.0,0.0
2009-07-23,1258.875,0.0,0.0,0.0
2009-07-24,1187.772,0.0,0.0,0.0
2009-07-25,1005.921,0.0,0.0,0.0
2009-07-26,890.208,0.0,0.0,0.0
2009-07-27,1178.529,0.0,0.0,0.0
2009-07-28,1197.376,0.0,0.0,0.0
2009-07-29,1196.711,0.0,0.0,0.0
2009-07-30,1217.832,0.0,0.0,0.0
2009-07-31,1151.822,0.0,0.0,0.0
2009-08-01,992.89,0.0,0.0,0.0
2009-08-02,934.065,0.0,0.0,0.0
2009-08-03,1183.942,0.0,0.0,0.0
2009-08-04,1186.975,0.0,0.0,0.0
2009-08-05,1187.343,0.0,0.0,0.0
2009-08-06,1203.712,0.0,0.0,0.0
2009-08-07,1185.31,0.0,0.0,0.0
2009-08-08,1028.781,0.0,0.0,0.0
2009-08-09,948.65,0.0,0.0,0.0
2009-08-10,1239.315,0.0,0.0,0.0
2009-08-11,1247.121,0.0,0.0,0.0
2009-08-12,1243.789,0.0,0.0,0.0
2009-08-13,1245.733,0.0,0.0,0.0
2009-08-14,1189.828,0.0,0.0,0.0
2009-08-15,1011.462,0.0,0.0,0.0
2009-08-16,943.434,0.0,0.0,0.0
2009-08-17,1231.747,0.0,0.0,0.0
2009-08-18,1252.744,0.0,0.0,0.0
2009-08-19,1261.043,0.0,0.0,0.0
2009-08-20,1287.016,0.0,0.0,0.0
2009-08-21,1257.76,0.0,0.0,0.0
2009-08-22,1036.386,0.0,0.0,0.0
2009-08-23,927.957,0.0,0.0,0.0
2009-08-24,1251.057,0.0,0.0,0.0
2009-08-25,1290.746,0.0,0.0,0.0
2009-08-26,1284.681,0.0,0.0,0.0
2009-08-27,1281.057,0.0,0.0,0.0
2009-08-28,1262.891,0.0,0.0,0.0
2009-08-29,1052.374,0.0,0.0,0.0
2009-08-30,949.777,0.0,0.0,0.0
2009-08-31,1239.968,0.0,0.0,0.0
2009-09-01,1324.961,0.0,0.0,0.0
2009-09-02,1325.802,0.0,0.0,0.0
2009-09-03,1345.627,0.0,0.0,0.0
2009-09-04,1317.175,0.0,0.0,0.0
2009-09-05,1120.168,0.0,0.0,0.0
2009-09-06,986.187,0.0,0.0,0.0
2009-09-07,1271.387,0.0,0.0,0.0
2009-09-08,1312.59,0.0,0.0,0.0
2009-09-09,1314.291,0.0,0.0,0.0
2009-09-10,1324.941,0.0,0.0,0.0
2009-09-11,1290.365,0.0,0.0,0.0
2009-09-12,1081.752,0.0,0.0,0.0
2009-09-13,1006.416,0.0,0.0,0.0
2009-09-14,1337.39,0.0,0.0,0.0
2009-09-15,1351.629,0.0,0.0,0.0
2009-09-16,1342.738,0.0,0.0,0.0
2009-09-17,1348.055,0.0,0.0,0.0
2009-09-18,1305.441,0.0,0.0,0.0
2009-09-19,1093.832,0.0,0.0,0.0
2009-09-20,997.675,0.0,0.0,0.0
2009-09-21,1304.28,0.0,0.0,0.0
2009-09-22,1337.094,0.0,0.0,0.0
2009-09-23,1344.884,0.0,0.0,0.0
2009-09-24,1335.881,0.0,0.0,0.0
2009-09-25,1289.55,0.0,0.0,0.0
2009-09-26,1080.103,0.0,0.0,0.0
2009-09-27,986.645,0.0,0.0,0.0
2009-09-28,1325.561,0.0,0.0,0.0
2009-09-29,1361.148,0.0,0.0,0.0
2009-09-30,1354.011,0.0,0.0,0.0
2009-10-01,1382.881,0.0,0.0,0.0
2009-10-02,1324.85,0.0,0.0,0.0
2009-10-03,1121.906,0.0,0.0,0.0
2009-10-04,1107.416,0.0,0.0,0.0
2009-10-05,1344.111,0.0,0.0,0.0
2009-10-06,1375.294,0.0,0.0,0.0
2009-10-07,1383.193,0.0,0.0,0.0
2009-10-08,1372.3,0.0,0.0,0.0
2009-10-09,1335.298,0.0,0.0,0.0
2009-10-10,1161.828,0.0,0.0,0.0
2009-10-11,1069.558,0.0,0.0,0.0
2009-10-12,1373.407,0.0,0.0,0.0
2009-10-13,1388.214,0.0,0.0,0.0
2009-10-14,1424.481,0.0,0.0,0.0
2009-10-15,1428.341,0.0,0.0,0.0
2009-10-16,1413.028,0.0,0.0,0.0
2009-10-17,1192.004,0.0,0.0,0.0
2009-10-18,1083.23,0.0,0.0,0.0
2009-10-19,1375.593,0.0,0.0,0.0
2009-10-20,1405.648,0.0,0.0,0.0
2009-10-21,1423.389,0.0,0.0,0.0
2009-10-22,1436.193,0.0,0.0,0.0
2009-10-23,1388.937,0.0,0.0,0.0
2009-10-24,1183.317,0.0,0.0,0.0
2009-10-25,1090.388,0.0,0.0,0.0
2009-10-26,1392.297,0.0,0.0,0.0
2009-10-27,1405.611,0.0,0.0,0.0
2009-10-28,1401.949,0.0,0.0,0.0
2009-10-29,1400.883,0.0,0.0,0.0
2009-10-30,1352.657,0.0,0.0,0.0
2009-10-31,1161.853,0.0,0.0,0.0
2009-11-01,1103.823,0.0,0.0,0.0
2009-11-02,1413.479,0.0,0.0,0.0
2009-11-03,1430.793,0.0,0.0,0.0
2009-11-04,1451.736,0.0,0.0,0.0
2009-11-05,1433.613,0.0,0.0,0.0
2009-11-06,1401.922,0.0,0.0,0.0
2009-11-07,1221.05,0.0,0.0,0.0
2009-11-08,1108.823,0.0,0.0,0.0
2009-11-09,1447.979,0.0,0.0,0.0
2009-11-10,1456.987,0.0,0.0,0.0
2009-11-11,1452.366,0.0,0.0,0.0
2009-11-12,1459.223,0.0,0.0,0.0
2009-11-13,1406.469,0.0,0.0,0.0
2009-11-14,1220.361,0.0,0.0,0.0
2009-11-15,1110.283,0.0,0.0,0.0
2009-11-16,1428.714,0.0,0.0,0.0
2009-11-17,1445.468,0.0,0.0,0.0
2009-11-18,1495.972,0.0,0.0,0.0
2009-11-19,1465.311,0.0,0.0,0.0
2009-11-20,1433.207,0.0,0.0,0.0
2009-11-21,1201.544,0.0,0.0,0.0
2009-11-22,1140.583,0.0,0.0,0.0
2009-11-23,1498.724,0.0,0.0,0.0
2009-11-24,1513.686,0.0,0.0,0.0
2009-11-25,1476.421,0.0,0.0,0.0
2009-11-26,1490.984,0.0,0.0,0.0
2009-11-27,1459.123,0.0,0.0,0.0
2009-11-28,1257.624,0.0,0.0,0.0
2009-11-29,1152.014,0.0,0.0,0.0
2009-11-30,1446.871,0.0,0.0,0.0
2009-12-01,1493.887,0.0,0.0,0.0
2009-12-02,1488.901,0.0,0.0,0.0
2009-12-03,1491.403,0.0,0.0,0.0
2009-12-04,1464.589,0.0,0.0,0.0
2009-12-05,1268.074,0.0,0.0,0.0
2009-12-06,1156.702,0.0,0.0,0.0
2009-12-07,1455.825,0.0,0.0,0.0
2009-12-08,1481.535,0.0,0.0,0.0
2009-12-09,1483.992,0.0,0.0,0.0
2009-12-10,1489.374,0.0,0.0,0.0
2009-12-11,1461.257,0.0,0.0,0.0
2009-12-12,1254.666,0.0,0.0,0.0
2009-12-13,1162.139,0.0,0.0,0.0
2009-12-14,1484.333,0.0,0.0,0.0
2009-12-15,1507.038,0.0,0.0,0.0
2009-12-16,1503.558,0.0,0.0,0.0
2009-12-17,1508.703,0.0,0.0,0.0
2009-12-18,1475.024,0.0,0.0,0.0
2009-12-19,1321.729,0.0,0.0,0.0
2009-12-20,1249.403,0.0,0.0,0.0
2009-12-21,1433.996,0.0,0.0,0.0
2009-12-22,1396.681,0.0,0.0,0.0
2009-12-23,1322.786,0.0,0.0,0.0
2009-12-24,1125.067,0.0,0.0,0.0
2009-12-25,1105.464,0.0,0.0,0.0
2009-12-26,1100.908,0.0,0.0,0.0
2009-12-27,1072.47,0.0,0.0,0.0
2009-12-28,1211.791,0.0,0.0,0.0
2009-12-29,1207.905,0.0,0.0,0.0
2009-12-30,1192.196,0.0,0.0,0.0
2009-12-31,1106.467,0.0,0.0,0.0
2010-01-01,1057.372,48.709,0.0,0.0
2010-01-02,1161.042,24.628,0.0,0.0
2010-01-03,1132.069,22.963,0.0,0.0
2010-01-04,1346.25,59.318,0.0,0.0
2010-01-05,1457.374,41.624,0.0,0.0
2010-01-06,1434.055,14.132,0.0,0.0
2010-01-07,1493.432,9.381,0.0,0.0
2010-01-08,1489.44,105.563,0.0,0.0
2010-01-09,1380.071,328.109,0.0,0.0
2010-01-10,1240.762,174.987,0.0,0.0
2010-01-11,1493.487,62.817,0.0,0.0
2010-01-12,1555.338,60.39,0.0,0.0
2010-01-13,1581.387,206.69,0.0,0.0
2010-01-14,1523.656,87.929,0.0,0.0
2010-01-15,1496.913,25.277,0.0,0.0
2010-01-16,1326.306,125.358,0.0,0.0
2010-01-17,1202.899,120.647,0.0,0.0
2010-01-18,1438.143,51.571,0.0,0.0
2010-01-19,1486.586,27.621,0.0,0.0
2010-01-20,1491.812,59.156,0.0,0.0
2010-01-21,1498.586,42.421,0.0,0.0
2010-01-22,1469.011,58.501,0.0,0.0
2010-01-23,1295.687,81.398,0.0,0.0
2010-01-24,1181.073,101.175,0.0,0.0
2010-01-25,1439.729,61.896,0.0,0.0
2010-01-26,1524.658,77.899,0.0,0.0
2010-01-27,1599.297,253.396,0.0,0.0
2010-01-28,1585.269,306.149,0.0,0.0
2010-01-29,1493.02,145.473,0.0,0.0
2010-01-30,1322.933,189.627,0.0,0.0
2010-01-31,1203.635,174.109,0.0,0.0
2010-02-01,1536.453,151.409,0.0,0.0
2010-02-02,1607.625,316.688,0.0,0.0
2010-02-03,1585.581,225.569,0.0,0.0
2010-02-04,1521.671,82.257,0.0,0.0
2010-02-05,1509.085,141.031,0.0,0.0
2010-02-06,1287.804,60.323,0.0,0.0
2010-02-07,1183.454,21.54,0.0,0.0
2010-02-08,1516.012,32,0.0,0.0
2010-02-09,1556.84,24.739,0.0,0.0
2010-02-10,1574.033,69.237,0.0,0.0
2010-02-11,1587.07,174.663,0.0,0.0
2010-02-12,1549.427,116.934,0.0,0.0
2010-02-13,1325.604,29.575,0.0,0.0
2010-02-14,1219.48,5.757,0.0,0.0
2010-02-15,1469.206,20.477,0.0,0.0
2010-02-16,1506.406,58.101,0.0,0.0
2010-02-17,1540.426,79.292,0.0,0.0
2010-02-18,1528.545,76.445,0.0,0.0
2010-02-19,1507.016,119.992,0.0,0.0
2010-02-20,1314.419,204.73,0.0,0.0
2010-02-21,1189.077,86.668,0.0,0.0
2010-02-22,1495.546,158.375,0.0,0.0
2010-02-23,1522.166,125.724,0.0,0.0
2010-02-24,1488.661,94.551,0.0,0.0
2010-02-25,1483.032,185.658,0.0,0.0
2010-02-26,1453.283,197.275,0.0,0.0
2010-02-27,1269.794,259.294,0.0,0.0
2010-02-28,1197.315,280.245,0.0,0.0
2010-03-01,1527.393,360.175,0.0,0.0
2010-03-02,1572.645,173.744,0.0,0.0
2010-03-03,1542.488,117.502,0.0,0.0
2010-03-04,1548.184,78.802,0.0,0.0
2010-03-05,1509.53,101.331,0.0,0.0
2010-03-06,1310.888,184.879,0.0,0.0
2010-03-07,1216.408,62.874,0.0,0.0
2010-03-08,1535.176,29.427,0.0,0.0
2010-03-09,1566.804,44.025,0.0,0.0
2010-03-10,1548.419,82.97,0.0,0.0
2010-03-11,1580.812,39.17,0.0,0.0
2010-03-12,1502.92,159.207,0.0,0.0
2010-03-13,1258.107,300.113,0.0,0.0
2010-03-14,1154.161,339.657,0.0,0.0
2010-03-15,1469.79,176.89,0.0,0.0
2010-03-16,1496.719,91.208,0.0,0.0
2010-03-17,1462.767,116.892,0.0,0.0
2010-03-18,1422.068,104.092,0.0,0.0
2010-03-19,1366.92,185.894,0.0,0.0
2010-03-20,1174.017,213.24,0.0,0.0
2010-03-21,1069.442,169.965,0.0,0.0
2010-03-22,1395.422,36.319,0.0,0.0
2010-03-23,1382.854,88.035,0.0,0.0
2010-03-24,1364.189,101.138,0.0,0.0
2010-03-25,1366.607,94.41,0.0,0.0
2010-03-26,1346.088,113.677,0.0,0.0
2010-03-27,1135.454,155.834,0.0,0.0
2010-03-28,1046.216,167.891,0.0,0.0
2010-03-29,1351.473,69.68,0.0,0.0
2010-03-30,1329.161,137.348,0.0,0.0
2010-03-31,1346.7,199.432,0.0,0.0
2010-04-01,1400.846,234.27,0.0,0.0
2010-04-02,1062.765,115.671,0.0,0.0
2010-04-03,1095.721,115.535,0.0,0.0
2010-04-04,1003.789,118.925,0.0,0.0
2010-04-05,1027.339,87.918,0.0,0.0
2010-04-06,1314.056,72.78,0.0,0.0
2010-04-07,1341.659,110.826,0.0,0.0
2010-04-08,1371.16,61.273,0.0,0.0
2010-04-09,1363.007,86.467,0.0,0.0
2010-04-10,1162.222,90.441,0.0,0.0
2010-04-11,1093.656,112.604,0.0,0.0
2010-04-12,1405.802,133.431,0.0,0.0
2010-04-13,1407.375,62.504,0.0,0.0
2010-04-14,1411.028,96.271,0.0,0.0
2010-04-15,1395.721,58.945,0.0,0.0
2010-04-16,1369.764,127.874,0.0,0.0
2010-04-17,1130.565,76.841,0.0,0.0
2010-04-18,1022.696,34.898,0.0,0.0
2010-04-19,1314.785,41.258,0.0,0.0
2010-04-20,1357.79,138.871,0.0,0.0
2010-04-21,1392.549,235.369,0.0,0.0
2010-04-22,1348.732,70.102,0.0,0.0
2010-04-23,1293.38,30.826,0.0,0.0
2010-04-24,1085.058,35.215,0.0,0.0
2010-04-25,1005.093,90.996,0.0,0.0
2010-04-26,1347.326,96.016,0.0,0.0
2010-04-27,1344.457,74.429,0.0,0.0
2010-04-28,1326.288,28.209,0.0,0.0
2010-04-29,1322.962,66.579,0.0,0.0
2010-04-30,1327.573,196.658,0.0,0.0
2010-05-01,1003.133,71.799,0.0,0.0
2010-05-02,1025.534,38.272,0.0,0.0
2010-05-03,1357.76,42.253,0.0,0.0
2010-05-04,1380.307,97.348,0.0,0.0
2010-05-05,1377.111,94.939,0.0,0.0
2010-05-06,1457.839,198.704,0.0,0.0
2010-05-07,1378.971,66.482,0.0,0.0
2010-05-08,1143.806,9.702,0.0,0.0
2010-05-09,1038.169,12.997,0.0,0.0
2010-05-10,1368.266,17.823,0.0,0.0
2010-05-11,1381.515,65.781,0.0,0.0
2010-05-12,1388.153,94.157,0.0,0.0
2010-05-13,1075.688,16.085,0.0,0.0
2010-05-14,1235.5,25.697,0.0,0.0
2010-05-15,1166.953,150.158,0.0,0.0
2010-05-16,1081.379,221.294,0.0,0.0
2010-05-17,1349.053,87.699,0.0,0.0
2010-05-18,1389.235,157.262,0.0,0.0
2010-05-19,1419.685,176.24,0.0,0.0
2010-05-20,1387.039,59.552,0.0,0.0
2010-05-21,1317.83,40.875,0.0,0.0
2010-05-22,1076.471,30.278,0.0,0.0
2010-05-23,944.937,65.011,0.0,0.0
2010-05-24,972.08,128.338,0.0,0.0
2010-05-25,1300.642,139.218,0.0,0.0
2010-05-26,1354.294,34.537,0.0,0.0
2010-05-27,1350.656,18.383,0.0,0.0
2010-05-28,1308.454,60.512,0.0,0.0
2010-05-29,1093.815,43.969,0.0,0.0
2010-05-30,1034.115,104.611,0.0,0.0
2010-05-31,1350.434,132.364,0.0,0.0
2010-06-01,1337.078,86.738,0.0,0.0
2010-06-02,1343.587,110.596,0.0,0.0
2010-06-03,1139.352,115.989,0.0,0.0
2010-06-04,1193.694,29.666,0.0,0.0
2010-06-05,1060.277,10.426,0.0,0.0
2010-06-06,999.883,35.877,0.0,0.0
2010-06-07,1330.382,153.549,0.0,0.0
2010-06-08,1340.937,35.592,0.0,0.0
2010-06-09,1353.64,30.893,0.0,0.0
2010-06-10,1369.273,27.996,0.0,0.0
2010-06-11,1359.522,174.447,0.0,0.0
2010-06-12,1138.5,114.566,0.0,0.0
2010-06-13,1023.968,53.094,0.0,0.0
2010-06-14,1295.099,20.767,0.0,0.0
2010-06-15,1310.23,63.753,0.0,0.0
2010-06-16,1320.143,89.998,0.0,0.0
2010-06-17,1342.281,64.791,0.0,0.0
2010-06-18,1310.582,126.183,0.0,0.0
2010-06-19,1125.19,123.394,0.0,0.0
2010-06-20,1023.359,54.726,0.0,0.0
2010-06-21,1310.216,32.632,0.0,0.0
2010-06-22,1319.276,16.532,0.0,0.0
2010-06-23,1307.482,6.301,0.0,0.0
2010-06-24,1316.54,13.608,0.0,0.0
2010-06-25,1308.492,30.761,0.0,0.0
2010-06-26,1104.93,24.262,0.0,0.0
2010-06-27,1005.694,25.374,0.0,0.0
2010-06-28,1327.922,19.296,0.0,0.0
2010-06-29,1361.925,22.959,0.0,0.0
2010-06-30,1358.699,23.889,0.0,0.0
2010-07-01,1363.287,19.024,0.0,0.0
2010-07-02,1357.976,36.087,0.0,0.0
2010-07-03,1148.143,51.046,0.0,0.0
2010-07-04,1051.176,28.604,0.0,0.0
2010-07-05,1343.797,39.581,0.0,0.0
2010-07-06,1350.172,79.792,0.0,0.0
2010-07-07,1329.224,17.365,0.0,0.0
2010-07-08,1353.055,22.421,0.0,0.0
2010-07-09,1359.894,27.77,0.0,0.0
2010-07-10,1154.16,30.587,0.0,0.0
2010-07-11,1072.726,41.285,0.0,0.0
2010-07-12,1378.439,60.329,0.0,0.0
2010-07-13,1370.114,34.162,0.0,0.0
2010-07-14,1385.916,79.821,0.0,0.0
2010-07-15,1369.997,120.383,0.0,0.0
2010-07-16,1317.36,63.604,0.0,0.0
2010-07-17,1120.184,61.012,0.0,0.0
2010-07-18,978.316,29.608,0.0,0.0
2010-07-19,1286.726,20.111,0.0,0.0
2010-07-20,1334.034,51.409,0.0,0.0
2010-07-21,1356.766,47.851,0.0,0.0
2010-07-22,1367.158,32.719,0.0,0.0
2010-07-23,1316.842,24.57,0.0,0.0
2010-07-24,1139.112,171.214,0.0,0.0
2010-07-25,1004.892,83.141,0.0,0.0
2010-07-26,1293.006,16.574,0.0,0.0
2010-07-27,1302.398,15.684,0.0,0.0
2010-07-28,1326.523,60.916,0.0,0.0
2010-07-29,1310.573,80.818,0.0,0.0
2010-07-30,1254.666,63.859,0.0,0.0
2010-07-31,1070.859,70.059,0.0,0.0
2010-08-01,985.373,37.345,0.0,0.0
2010-08-02,1273.612,14.921,0.0,0.0
2010-08-03,1276.331,28.351,0.0,0.0
2010-08-04,1279.071,60.745,0.0,0.0
2010-08-05,1286.819,29.923,0.0,0.0
2010-08-06,1271.639,36.761,0.0,0.0
2010-08-07,1073.063,42.859,0.0,0.0
2010-08-08,1008.784,24.255,0.0,0.0
2010-08-09,1279.168,17.393,0.0,0.0
2010-08-10,1298.341,46.032,0.0,0.0
2010-08-11,1322.18,47.972,0.0,0.0
2010-08-12,1323.868,17.179,0.0,0.0
2010-08-13,1278.425,17.325,0.0,0.0
2010-08-14,1097.85,39.8,0.0,0.0
2010-08-15,1032.592,81.434,0.0,0.0
2010-08-16,1314.507,39.579,0.0,0.0
2010-08-17,1365.176,121.486,0.0,0.0
2010-08-18,1362.255,156.345,0.0,0.0
2010-08-19,1324.15,102.351,0.0,0.0
2010-08-20,1299.964,44.344,0.0,0.0
2010-08-21,1113.113,68.669,0.0,0.0
2010-08-22,1050.307,76.497,0.0,0.0
2010-08-23,1383.504,166.75,0.0,0.0
2010-08-24,1380.643,273.235,0.0,0.0
2010-08-25,1364.467,190.444,0.0,0.0
2010-08-26,1360.084,53.691,0.0,0.0
2010-08-27,1360.238,114.697,0.0,0.0
2010-08-28,1134.577,110.773,0.0,0.0
2010-08-29,1051.797,129.117,0.0,0.0
2010-08-30,1328.642,114.569,0.0,0.0
2010-08-31,1340.262,85.661,0.0,0.0
2010-09-01,1361.163,45.232,0.0,0.0
2010-09-02,1362.512,35.001,0.0,0.0
2010-09-03,1352.272,12.395,0.0,0.0
2010-09-04,1146.773,23.685,0.0,0.0
2010-09-05,1037.348,47.667,0.0,0.0
2010-09-06,1326.903,110.041,0.0,0.0
2010-09-07,1415.65,186.529,0.0,0.0
2010-09-08,1446.078,201.278,0.0,0.0
2010-09-09,1418.822,50.848,0.0,0.0
2010-09-10,1372.188,57.094,0.0,0.0
2010-09-11,1138.029,48.512,0.0,0.0
2010-09-12,1060.951,34.432,0.0,0.0
2010-09-13,1382.423,64.037,0.0,0.0
2010-09-14,1426.966,230.867,0.0,0.0
2010-09-15,1440.877,275.367,0.0,0.0
2010-09-16,1426.917,209.13,0.0,0.0
2010-09-17,1393.312,186.092,0.0,0.0
2010-09-18,1188.621,147.16,0.0,0.0
2010-09-19,1059.551,118.992,0.0,0.0
2010-09-20,1373.955,141.235,0.0,0.0
2010-09-21,1404.236,56.456,0.0,0.0
2010-09-22,1396.958,36.413,0.0,0.0
2010-09-23,1394.067,58.341,0.0,0.0
2010-09-24,1383.504,52.009,0.0,0.0
2010-09-25,1173.425,53.604,0.0,0.0
2010-09-26,1077.891,58.188,0.0,0.0
2010-09-27,1441.433,154.113,0.0,0.0
2010-09-28,1475.471,66.518,0.0,0.0
2010-09-29,1419.43,31.469,0.0,0.0
2010-09-30,1422.38,53.276,0.0,0.0
2010-10-01,1400.481,73.272,0.0,0.0
2010-10-02,1207.986,126.378,0.0,0.0
2010-10-03,1087.575,199.629,0.0,0.0
2010-10-04,1387.41,159.474,0.0,0.0
2010-10-05,1422.973,92.24,0.0,0.0
2010-10-06,1412.552,86.339,0.0,0.0
2010-10-07,1420.114,35.371,0.0,0.0
2010-10-08,1412.619,93.29,0.0,0.0
2010-10-09,1185.625,128.906,0.0,0.0
2010-10-10,1072.749,87.703,0.0,0.0
2010-10-11,1376.504,49.053,0.0,0.0
2010-10-12,1421.409,13.27,0.0,0.0
2010-10-13,1431.431,15.476,0.0,0.0
2010-10-14,1446.613,57.732,0.0,0.0
